@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute outputs-1 {0,1,2,3,4,5,6,7,8,9,10,11,12}

@data
471,'2018/04/20 11:26:47:619',2,35.475861,45.12085,8.999332,-15.081299,23.200256,-12.56356,-20.02121,34.858765,-1.616123,3.756897,41.903259,5.436649,-87.206024,-7.325439,23.331013,-53.008698,-2.209778,4.549801,-72.156555,-8.083801,14.038891,-81.630951,-8.816742,19.475735,0.008942,43.736694,0.193748,-15.209534,-8.806305,5.054596,-12.874084,31.4599,9.728138,-4.227234,46.310181,4.441296,27.364868,37.502716,-0.606133,25.250183,-12.016815,4.278915,24.172333,24.783051,8.889271,26.012024,39.421753,3.667328,96.619049,-20.723145,19.16045,63.356995,-10.606934,3.345715,80.323578,-17.412659,11.023022,89.618134,-20.890686,15.288036,1
472,'2018/04/20 11:26:47:638',2,36.118042,44.425171,9.107613,-14.06369,23.946228,-12.494339,-19.745209,34.922607,-1.508518,4.124634,41.497223,5.567726,-88.592316,-8.588654,23.206169,-53.384674,-2.501373,4.470985,-73.032928,-8.8573,13.924614,-82.790009,-9.852142,19.351044,0.410461,43.554871,0.278751,-15.618622,-9.114014,5.000717,-13.882233,30.980042,9.769852,-4.442871,45.936157,4.522984,27.507202,37.387482,-0.498528,24.909637,-12.263245,4.26638,23.332703,24.339722,8.971474,25.710236,39.117188,3.777424,94.703094,-21.312256,19.243462,63.090393,-10.784027,3.388771,79.242798,-17.729553,11.08567,88.091858,-21.310791,15.360138,1
473,'2018/04/20 11:26:47:652',2,34.819611,43.860016,9.299503,-13.408752,24.702423,-12.413311,-20.41748,34.810089,-1.38744,2.975311,41.003204,5.735058,-90.633575,-10.666351,23.024479,-53.77478,-3.166931,4.370441,-74.166565,-10.246338,13.76717,-84.413605,-11.629974,19.174122,-0.272125,43.364014,0.404671,-15.889832,-9.559906,4.934902,-15.923706,30.299957,9.830021,-5.920197,45.490936,4.641979,26.621643,37.49295,-0.337807,24.794373,-12.38504,4.254871,21.702332,23.929474,9.086231,24.288055,38.964447,3.94014,92.378296,-21.604858,19.349438,63.019623,-10.588776,3.447319,78.138031,-17.793365,11.162128,86.384949,-21.464386,15.450634,1
474,'2018/04/20 11:26:47:670',2,32.745331,43.46344,9.466896,-12.873566,25.172852,-12.363003,-21.378387,34.600098,-1.315926,1.241486,40.569031,5.857365,-92.772247,-12.166565,22.848869,-54.104004,-3.727386,4.278355,-75.333466,-11.317932,13.621002,-86.115265,-12.948456,19.007362,-1.181976,43.175079,0.456501,-16.106171,-9.889862,4.88303,-17.730377,29.833923,9.842628,-7.423615,45.1427,4.6856,25.55896,37.582672,-0.231419,24.714203,-12.409607,4.257683,20.224518,23.705566,9.164711,22.830841,38.889587,4.046219,89.803162,-21.375671,19.481796,62.962646,-10.319427,3.513996,76.955811,-17.651855,11.25441,84.505188,-21.240387,15.567276,1
475,'2018/04/20 11:26:47:685',2,31.448761,43.241852,9.482658,-12.104004,25.298279,-12.359142,-22.28064,34.38562,-1.316349,-0.094208,40.2948,5.881142,-94.740997,-13.141815,22.680321,-54.466736,-4.077026,4.185505,-76.459503,-12.061005,13.479942,-87.715332,-13.843628,18.848114,-2.354645,43.003662,0.463577,-16.408264,-10.05011,4.846729,-19.2677,29.580597,9.844002,-8.927979,44.885376,4.687263,24.315521,37.61322,-0.143784,24.524811,-12.346619,4.286137,18.976227,23.613647,9.247025,21.405609,38.832336,4.133602,87.362061,-20.538208,19.65155,62.801941,-10.045105,3.607361,75.816437,-17.28299,11.379951,82.706207,-20.586823,15.724174,1
476,'2018/04/20 11:26:47:702',2,29.183746,43.526703,9.333332,-11.667023,24.731964,-12.437099,-24.114075,33.938385,-1.436893,-2.470398,40.228241,5.766254,-96.21402,-13.404694,22.548923,-54.76181,-4.418243,4.10289,-77.283722,-12.560333,13.368916,-88.893677,-14.250092,18.727161,-4.044952,42.787689,0.384388,-16.56955,-10.020233,4.842026,-21.480988,29.662384,9.788395,-11.130859,44.753174,4.592712,22.410461,37.763367,-0.122501,24.49704,-11.964813,4.355732,17.327698,23.97403,9.293812,19.315887,39.052704,4.151573,84.941315,-18.34317,19.886707,62.75531,-9.34079,3.736031,74.793304,-16.038483,11.563282,80.974243,-18.767059,15.948933,1
477,'2018/04/20 11:26:47:719',2,26.930939,44.363556,9.0233,-11.960266,23.692993,-12.558578,-26.527557,33.589386,-1.636776,-5.061615,40.597351,5.53318,-96.50238,-12.75473,22.543243,-54.781006,-4.568848,4.088551,-77.333435,-12.38916,13.37072,-89.060577,-13.852081,18.729156,-5.544495,42.556213,0.194374,-16.439056,-9.792847,4.877911,-22.94812,30.131348,9.671577,-12.863434,44.77533,4.388565,20.705017,37.947327,-0.222721,24.706909,-11.428467,4.426647,16.30603,24.691376,9.250534,17.647461,39.450317,4.047401,83.799225,-16.117859,20.035271,62.898102,-8.530487,3.818718,74.497559,-14.743652,11.681206,80.253387,-16.924744,16.094963,1
478,'2018/04/20 11:26:47:735',2,21.88147,46.325317,8.47596,-12.042816,21.34314,-12.817997,-30.09256,32.962646,-2.085159,-9.9198,41.560486,5.035156,-97.715424,-10.869873,22.510986,-54.901764,-4.637543,4.058296,-77.823242,-11.647308,13.366776,-89.923523,-12.518494,18.720299,-8.446777,42.488617,-0.161449,-16.364471,-9.17749,4.955994,-25.60144,31.21521,9.423241,-16.112549,45.160278,4.006481,17.756165,38.478882,-0.451832,24.897552,-10.306458,4.579483,14.34845,26.260986,9.118256,14.686096,40.407776,3.807442,82.334839,-12.088562,20.287651,62.969604,-6.97641,3.993523,74.110168,-12.22937,11.909958,79.38678,-13.617188,16.35302,1
479,'2018/04/20 11:26:47:751',2,16.658997,47.86731,8.049702,-12.97345,19.242249,-13.010239,-33.454224,32.334717,-2.452999,-14.650269,42.260406,4.617729,-96.37677,-9.185486,22.622581,-54.669312,-4.459259,4.119358,-76.931854,-10.948578,13.47628,-88.753418,-11.355957,18.842987,-10.478607,42.33725,-0.504932,-15.970947,-8.538025,5.046661,-26.337769,32.296448,9.214081,-17.847382,45.462952,3.651619,15.581879,38.76001,-0.728882,25.316254,-9.383423,4.666809,14.053101,27.66745,8.925056,13.056824,41.216614,3.51899,82.86087,-8.907776,20.351135,63.262115,-5.832489,4.035728,74.730713,-10.298096,11.975021,79.945129,-10.927124,16.429977,1
480,'2018/04/20 11:26:47:768',2,8.983643,49.990906,7.351776,-12.955597,16.017029,-13.280849,-37.625061,31.166168,-3.040241,-21.39325,43.080353,3.937511,-96.957184,-6.68927,22.604225,-54.743958,-4.368225,4.109951,-77.014221,-9.890381,13.50531,-89.063568,-9.599121,18.864563,-14.187164,42.041199,-1.021839,-15.900055,-7.615784,5.141514,-28.833008,33.749023,8.844021,-21.519348,45.813232,3.102081,12.425568,39.144501,-1.147221,25.451996,-7.895477,4.824757,11.881622,29.77124,8.614429,9.843597,42.353271,3.068649,81.904144,-3.474609,20.539444,63.215851,-3.898376,4.189842,74.50174,-6.753601,12.179466,79.308014,-6.218445,16.642357,1
481,'2018/04/20 11:26:47:785',2,1.282532,51.478363,6.742615,-12.516602,13.397675,-13.467415,-41.487915,29.717743,-3.519474,-28.034729,43.277924,3.362183,-97.700287,-6.687347,22.510612,-54.858368,-4.994049,4.040985,-76.9841,-10.260223,13.450851,-89.327179,-9.828644,18.799065,-18.906006,42.116669,-1.316174,-15.906067,-7.10965,5.186325,-33.424194,34.212524,8.613777,-26.887299,45.78653,2.794655,8.560577,39.54837,-1.345078,25.464783,-6.432739,4.957623,7.755463,31.243073,8.464169,5.128815,43.212006,2.838024,80.712433,1.781586,20.684036,62.887756,-1.630096,4.357182,74.285858,-3.273621,12.365623,78.664063,-1.735809,16.820824,1
482,'2018/04/20 11:26:47:803',2,1.282532,51.478363,6.742615,-12.516602,13.397675,-13.467415,-41.487915,29.717743,-3.519474,-28.034729,43.277924,3.362183,-97.700287,-6.687347,22.510612,-54.858368,-4.994049,4.040985,-76.9841,-10.260223,13.450851,-89.327179,-9.828644,18.799065,-18.906006,42.116669,-1.316174,-15.906067,-7.10965,5.186325,-33.424194,34.212524,8.613777,-26.887299,45.78653,2.794655,8.560577,39.54837,-1.345078,25.464783,-6.432739,4.957623,7.755463,31.243073,8.464169,5.128815,43.212006,2.838024,80.712433,1.781586,20.684036,62.887756,-1.630096,4.357182,74.285858,-3.273621,12.365623,78.664063,-1.735809,16.820824,1
483,'2018/04/20 11:26:47:819',2,-5.387238,53.051971,5.873322,-10.921265,9.966583,-13.673542,-44.24704,28.10849,-4.144695,-33.647369,43.579742,2.560677,-99.227539,-4.955597,22.40818,-55.22168,-4.993988,3.962917,-77.579193,-9.216187,13.397087,-90.326294,-8.291229,18.726547,-22.228455,42.212433,-1.767582,-16.370789,-6.14859,5.240231,-37.601746,35.294983,8.218746,-31.05481,46.073761,2.305115,5.682434,39.928497,-1.69138,24.961639,-4.799011,5.110901,4.085358,33.080353,8.180977,1.388519,44.175812,2.444523,78.239014,7.775848,20.796257,62.138702,0.509308,4.538521,73.152527,0.530365,12.565872,76.910706,3.240997,16.994904,1
484,'2018/04/20 11:26:47:834',2,-14.215759,54.107727,5.242702,-9.573425,7.414764,-13.790195,-47.361176,26.194672,-4.604954,-40.399048,43.169312,1.945736,-100.702728,-6.633881,22.231678,-55.178162,-6.243256,3.860363,-77.657928,-10.845856,13.278858,-90.988617,-10.056305,18.58733,-28.361664,41.797577,-2.036873,-16.520386,-5.865875,5.253132,-44.12262,34.944672,7.948357,-38.303589,45.541534,2.002369,0.1651,40.301239,-1.968075,24.548889,-3.128265,5.221909,-1.970245,34.312103,7.926167,-5.362976,44.820313,2.126724,76.011566,14.088104,20.839024,61.02594,3.344177,4.696468,72.101318,5.053741,12.711117,75.414032,8.736908,17.101658,1
485,'2018/04/20 11:26:47:854',2,-19.326752,54.98999,4.583912,-7.907471,4.956451,-13.875351,-48.665527,24.809814,-5.036152,-44.086426,43.058044,1.330753,-101.939667,-6.492126,22.128498,-55.328613,-6.521851,3.797409,-78.029907,-10.836975,13.216114,-91.733276,-9.978882,18.509068,-31.641632,41.66687,-2.344669,-16.940552,-5.26416,5.27203,-47.851166,35.268677,7.649296,-42.263519,45.513123,1.661388,-2.651672,40.478333,-2.29908,23.923859,-1.845184,5.304768,-5.451874,35.483215,7.615929,-8.972015,45.375732,1.750366,73.641052,19.540222,20.761677,60.031006,5.144104,4.794147,70.855042,8.557007,12.780087,73.693237,13.270935,17.11385,1
486,'2018/04/20 11:26:47:869',2,-20.408478,55.900452,4.001968,-7.968353,2.912964,-13.910976,-49.318542,24.204224,-5.327614,-45.047028,43.474609,0.851646,-99.632019,-5.27124,22.280834,-55.306519,-5.973694,3.858322,-76.783661,-9.894165,13.332508,-89.836151,-8.844177,18.648945,-32.424591,41.925873,-2.565399,-16.913818,-4.490509,5.317905,-48.040894,36.200592,7.471584,-42.86618,46.014679,1.433041,-3.198151,40.694702,-2.565357,23.947083,-1.058655,5.316574,-5.449982,36.494263,7.383244,-9.289368,45.869873,1.467953,72.707886,23.068787,20.521763,60.0448,5.860138,4.739784,70.643829,10.497681,12.691784,73.257965,15.951233,16.973209,1
487,'2018/04/20 11:26:47:885',2,-23.991486,56.469635,3.279095,-6.64447,0.417603,-13.940479,-50.398041,22.752838,-5.716633,-47.72052,43.208313,0.234329,-100.205872,-4.811157,22.235542,-55.388031,-6.020447,3.835442,-76.833374,-9.675995,13.317368,-90.082428,-8.49115,18.624428,-35.313049,41.834229,-2.840992,-17.240417,-3.790985,5.335533,-50.910156,36.61087,7.214355,-46.143616,46.047668,1.133121,-5.776154,41.011658,-2.834476,23.429779,0.165833,5.358849,-8.067535,37.523438,7.144127,-12.205261,46.338013,1.178284,68.360229,27.691162,20.341576,59.222534,7.444672,4.762383,68.402649,13.568817,12.679008,70.03833,19.823792,16.899094,1
488,'2018/04/20 11:26:47:904',2,-25.349121,56.962463,2.661434,-6.652588,-1.843506,-13.933189,-51.139862,21.685486,-5.983467,-48.83316,43.136414,-0.253246,-100.080292,-3.758698,22.288498,-55.311737,-5.570007,3.894722,-76.593109,-8.930359,13.389236,-89.839874,-7.622559,18.694588,-36.965027,42.085083,-2.996555,-17.192047,-2.983643,5.369896,-51.646942,37.362732,7.094494,-47.591736,46.473938,0.974293,-7.122681,41.404755,-3.020607,23.428497,1.099182,5.352047,-8.498779,38.477631,6.984108,-13.237335,46.875122,0.987724,66.414703,31.30249,20.027908,59.130524,8.386536,4.681725,67.59848,15.779968,12.542831,68.727509,22.752014,16.694717,1
489,'2018/04/20 11:26:47:918',2,-27.424622,57.235657,2.036854,-6.276031,-4.19043,-13.904129,-51.869995,20.329895,-6.244919,-50.327179,42.754639,-0.748466,-100.913879,-2.658905,22.279388,-55.239868,-5.313477,3.932877,-76.772278,-8.270935,13.426926,-90.31369,-6.739532,18.716888,-39.215576,42.130798,-3.18222,-17.231201,-2.215637,5.391129,-53.117584,37.936584,6.933067,-49.811523,46.718384,0.775845,-9.084778,41.73645,-3.209312,23.270691,2.148254,5.342903,-9.694366,39.406616,6.816532,-15.050903,47.352661,0.789902,63.746399,34.756134,19.74025,58.779541,9.571045,4.608219,66.239838,18.147461,12.40995,66.742462,25.708282,16.498886,1
490,'2018/04/20 11:26:47:934',2,-28.938171,57.394165,1.445492,-5.5784,-6.448792,-13.854683,-52.11792,19.054871,-6.490734,-51.27298,42.350586,-1.223068,-102.282257,-1.398102,22.241577,-55.336426,-4.890991,3.945904,-77.435333,-7.27124,13.429749,-91.33609,-5.565796,18.70179,-40.675842,42.148621,-3.41571,-17.442749,-1.413208,5.397373,-54.206818,38.671661,6.708511,-51.343323,47.068176,0.514339,-10.313965,41.944946,-3.432873,22.99353,3.096802,5.332542,-10.552765,40.342163,6.608593,-16.21228,47.794403,0.546967,61.566528,37.561218,19.494827,58.422119,10.533295,4.547661,64.904755,20.172302,12.285248,64.988556,28.160889,16.323502,1
491,'2018/04/20 11:26:47:952',2,-29.707642,57.504517,0.97747,-4.983063,-8.279846,-13.797283,-52.035706,18.093872,-6.679951,-51.604065,42.055725,-1.601665,-103.422058,-0.095581,22.203991,-55.500061,-4.381592,3.947395,-78.122375,-6.154907,13.420261,-92.258026,-4.333862,18.680111,-41.354828,42.266174,-3.621429,-17.671448,-0.703186,5.394451,-54.673553,39.425476,6.501301,-52.065033,47.516113,0.279987,-10.848206,42.170807,-3.613869,22.763641,3.807007,5.319202,-10.820801,41.124939,6.437229,-16.629242,48.21347,0.35059,60.221405,39.416901,19.315304,58.219482,11.145447,4.496784,63.934937,21.570404,12.179943,63.827118,29.803528,16.187374,1
492,'2018/04/20 11:26:47:969',2,-29.66626,57.658936,0.698044,-4.853424,-9.454407,-13.750748,-51.782776,17.641388,-6.791988,-51.326294,42.006256,-1.835037,-103.970306,1.08078,22.195965,-55.656097,-3.789307,3.951378,-78.632202,-4.994904,13.416515,-92.781372,-3.196838,18.676296,-41.151581,42.600952,-3.717915,-17.792145,-0.155243,5.390972,-54.221405,40.146393,6.397453,-51.760681,48.112823,0.165192,-10.560333,42.508392,-3.683041,22.723816,4.166473,5.305004,-10.164337,41.662506,6.372887,-16.065308,48.636444,0.279366,60.261566,40.045593,19.228245,58.326752,11.272919,4.455006,63.719727,22.098572,12.107113,63.726959,30.373199,16.109219,1
493,'2018/04/20 11:26:47:984',2,-28.721008,57.974274,0.497963,-5.157135,-10.385742,-13.706959,-51.253845,17.601807,-6.883141,-50.326202,42.262512,-2.019524,-104.389465,3.277893,22.172672,-55.866516,-2.830383,3.955189,-79.177673,-3.249756,13.411739,-93.299042,-1.25705,18.668301,-39.64679,43.289124,-3.769474,-17.853943,0.44931,5.386749,-52.467285,41.171143,6.335873,-49.953613,49.089233,0.100094,-8.972931,42.976074,-3.704185,22.859924,4.274017,5.290501,-8.167572,42.167633,6.351265,-14.004333,49.186737,0.260021,61.791077,39.980042,19.160656,58.805206,10.8862,4.416676,64.37326,21.961487,12.044453,64.772064,30.258575,16.043339,1
494,'2018/04/20 11:26:48:001',2,-27.312927,58.336029,0.480656,-5.960358,-10.654144,-13.68898,-50.752319,17.991608,-6.900181,-49.006409,42.713287,-2.059498,-104.497498,5.232788,22.160805,-55.939697,-1.943634,3.972435,-79.465302,-1.82193,13.421211,-93.561523,0.411407,18.672783,-37.704498,44.139526,-3.726692,-17.73468,0.835968,5.390022,-50.112823,42.00354,6.369408,-47.564117,50.086853,0.147114,-6.996857,43.510834,-3.630947,23.176605,4.083893,5.278347,-5.645142,42.374146,6.418198,-11.455231,49.681946,0.347809,64.046692,39.107269,19.147911,59.465393,10.165619,4.38578,65.549255,21.183228,12.012627,66.460754,29.394379,16.021278,1
495,'2018/04/20 11:26:48:017',2,-27.312927,58.336029,0.480656,-5.960358,-10.654144,-13.68898,-50.752319,17.991608,-6.900181,-49.006409,42.713287,-2.059498,-104.497498,5.232788,22.160805,-55.939697,-1.943634,3.972435,-79.465302,-1.82193,13.421211,-93.561523,0.411407,18.672783,-37.704498,44.139526,-3.726692,-17.73468,0.835968,5.390022,-50.112823,42.00354,6.369408,-47.564117,50.086853,0.147114,-6.996857,43.510834,-3.630947,23.176605,4.083893,5.278347,-5.645142,42.374146,6.418198,-11.455231,49.681946,0.347809,64.046692,39.107269,19.147911,59.465393,10.165619,4.38578,65.549255,21.183228,12.012627,66.460754,29.394379,16.021278,1
496,'2018/04/20 11:26:48:035',2,-24.582275,58.762085,0.706097,-7.181488,-9.993378,-13.710953,-49.916687,19.027985,-6.815529,-46.732819,43.483063,-1.902184,-104.279053,6.44754,22.180805,-55.889313,-1.169159,4.002365,-79.556549,-0.883026,13.445393,-93.586243,1.441315,18.697277,-35.102112,45.161407,-3.554474,-17.467102,0.913239,5.402874,-47.057861,42.543091,6.52795,-44.394989,51.077301,0.344154,-4.424164,44.059082,-3.443218,23.633942,3.480408,5.273685,-2.542664,42.152252,6.59164,-8.24527,50.032928,0.564606,67.226685,37.098602,19.223606,60.275543,8.988525,4.373611,67.265015,19.569397,12.026936,68.903442,27.505463,16.066479,1
497,'2018/04/20 11:26:48:053',2,-20.395355,59.288788,0.931,-8.466705,-9.222412,-13.733238,-48.411713,20.466187,-6.754471,-43.440796,44.576355,-1.758457,-103.11438,6.516663,22.328606,-55.87204,0.184296,4.016525,-79.656158,1.503113,13.449471,-93.037018,2.245056,18.756393,-30.257141,46.383423,-3.46994,-17.258942,1.164398,5.410305,-42.212616,43.522614,6.591187,-38.843964,52.406738,0.443672,0.132172,44.573181,-3.293255,24.058044,2.61853,5.274868,2.144745,41.874451,6.722481,-2.919312,50.381989,0.739964,71.28244,34.505402,19.286201,61.229401,7.16156,4.377407,69.380707,17.279388,12.05188,71.953339,24.954407,16.115265,1
498,'2018/04/20 11:26:48:071',2,-17.371826,59.778198,1.314651,-9.032684,-7.812622,-13.782166,-46.69928,22.084717,-6.662567,-40.735962,45.633057,-1.518234,-103.092133,9.022705,22.27713,-55.874634,1.104614,4.006714,-79.855164,3.189697,13.423233,-93.346497,4.362793,18.720917,-25.958893,47.506226,-3.262699,-17.239349,1.08136,5.412354,-38.272034,43.886505,6.766281,-34.060852,53.364227,0.682621,4.168884,44.985809,-3.026104,24.169708,1.604126,5.29224,5.828125,41.176636,6.960342,1.588562,50.466187,1.04084,74.517822,31.115662,19.479958,61.733398,5.373169,4.426559,70.884827,14.63916,12.15049,74.272308,21.823822,16.260315,1
499,'2018/04/20 11:26:48:085',2,-12.766571,60.342163,1.75378,-9.839111,-6.153503,-13.826008,-44.149231,24.079468,-6.532021,-36.702576,46.946503,-1.228275,-101.795319,10.773315,22.359413,-55.676331,2.340271,4.01664,-79.293365,5.145935,13.435822,-92.58017,6.724365,18.735001,-20.164429,48.476044,-3.067646,-17.119904,1.043457,5.418743,-32.972595,44.319214,6.930893,-27.606598,54.243439,0.906223,9.497894,44.967773,-2.788563,24.279999,0.362793,5.298767,10.590149,40.263428,7.164436,7.497986,50.221924,1.302082,79.052032,26.95752,19.645325,62.22702,3.109131,4.454052,72.889709,11.432556,12.214684,77.450836,18.026733,16.368408,1
500,'2018/04/20 11:26:48:102',2,-10.149139,60.491333,2.742825,-9.705597,-2.634705,-13.897194,-41.558685,26.582642,-6.182545,-33.672943,48.035583,-0.530849,-101.305176,8.344818,22.454086,-55.609314,2.60791,4.020832,-79.131866,4.15033,13.461914,-92.365509,5.018066,18.773407,-15.349731,48.943695,-2.533566,-17.271698,0.13092,5.417397,-29.164337,43.421631,7.397839,-22.495911,54.233032,1.490047,13.847473,44.288574,-2.301533,24.033722,-1.4328,5.304974,13.754333,38.367126,7.598415,11.981903,49.155701,1.819908,82.186951,20.731506,19.999573,62.224945,0.669525,4.518711,74.029175,7.168274,12.361992,79.500549,12.64328,16.599319,1
501,'2018/04/20 11:26:48:119',2,-5.152863,60.563293,3.25592,-9.944885,-0.888977,-13.908379,-38.292633,28.335876,-5.984631,-28.97406,48.935089,-0.170834,-101.082886,8.444763,22.509903,-55.187866,3.952881,4.042927,-78.884644,5.172943,13.480141,-92.216309,5.859344,18.789467,-8.85733,49.250946,-2.355003,-17.249725,0.12085,5.418503,-23.4552,43.588409,7.556671,-15.331116,54.503204,1.689377,19.864807,43.340546,-2.138252,23.774384,-2.73877,5.291122,18.109039,37.145172,7.738731,18.192963,48.187347,1.985985,84.405273,15.731384,20.14917,62.15979,-1.772766,4.514088,74.553101,3.604584,12.396133,80.718872,8.209473,16.682961,1
502,'2018/04/20 11:26:48:135',2,-3.597168,60.645142,3.503746,-9.885315,-0.256866,-13.910671,-36.520477,28.980225,-5.897411,-26.988068,49.244751,-0.015911,-101.234741,9.783783,22.487797,-54.963074,4.620361,4.046532,-79.011383,5.857178,13.469707,-92.382843,7.100708,18.77113,-5.768585,49.150818,-2.361305,-17.277008,0.184906,5.41703,-20.791382,43.732269,7.549259,-11.945221,54.505554,1.681934,22.851807,42.563904,-2.146832,23.562408,-3.271423,5.287029,19.729126,36.674377,7.727093,20.998871,47.596741,1.962242,85.093445,13.005676,20.256527,61.993988,-2.842499,4.515541,74.480621,2.004395,12.416759,80.938477,5.948395,16.737919,1
503,'2018/04/20 11:26:48:151',2,-3.814667,60.768829,3.671215,-10.177734,0.03363,-13.90752,-35.815216,29.219177,-5.831921,-26.499298,49.34137,0.085438,-101.235046,10.771301,22.486889,-54.752441,4.917786,4.069172,-79.020996,6.281006,13.482433,-92.390198,7.940552,18.776821,-4.415894,49.052917,-2.379353,-17.158966,0.211456,5.422829,-19.382477,43.793579,7.537708,-10.354218,54.473145,1.664013,24.406799,42.052795,-2.18647,23.582581,-3.512451,5.275951,20.302887,36.476685,7.68409,22.290375,47.264801,1.906624,85.911865,11.105713,20.31776,62.006134,-3.325134,4.492275,74.670074,1.167847,12.402157,81.389618,4.537994,16.747364,1
504,'2018/04/20 11:26:48:168',2,-4.327759,60.759399,3.906128,-10.723419,0.587952,-13.900337,-35.517059,29.47699,-5.717636,-26.390076,49.352112,0.256233,-100.730072,11.723511,22.512856,-54.522491,4.953918,4.114441,-78.842743,6.339722,13.525406,-92.032013,8.566467,18.813828,-3.521576,48.978149,-2.32478,-16.942352,0.068024,5.433693,-18.688385,43.626495,7.585724,-9.453766,54.353546,1.722462,25.376129,41.663757,-2.181641,23.740417,-3.790283,5.252819,20.589691,36.183594,7.679432,23.03241,46.957092,1.902988,86.884796,9.205811,20.351006,62.134369,-3.705872,4.445724,75.052704,0.371124,12.363258,82.024628,3.196533,16.726486,1
505,'2018/04/20 11:26:48:185',2,-3.976624,60.436523,4.317329,-11.370178,1.837952,-13.885483,-35.065582,29.984314,-5.492867,-25.77005,49.290344,0.592548,-99.992249,11.687225,22.577438,-54.304047,4.651489,4.181099,-78.570465,5.694641,13.596992,-91.514679,8.265778,18.885124,-2.909973,48.913666,-2.132431,-16.687592,-0.395477,5.445126,-18.463928,43.03363,7.754444,-8.989227,54.049744,1.930798,25.992706,41.328522,-2.077507,23.966431,-4.285309,5.212849,20.639862,35.563629,7.761154,23.411041,46.542511,2.011253,87.801453,6.825867,20.368057,62.322296,-4.174927,4.37812,75.49707,-0.781708,12.309204,82.684448,1.431152,16.689049,1
506,'2018/04/20 11:26:48:201',2,-2.161957,59.620911,4.853638,-11.552826,3.497253,-13.863186,-33.895477,30.519714,-5.186523,-24.074585,48.969055,1.050205,-99.916473,11.053284,22.608177,-54.252197,4.139221,4.225044,-78.699677,4.70636,13.636169,-91.554321,7.459595,18.921974,-2.485107,48.611084,-1.914566,-16.61615,-1.050049,5.443108,-18.523529,42.208923,7.942535,-8.754242,53.518433,2.1618,26.473145,40.87262,-1.949265,24.03717,-4.903076,5.17358,20.345428,34.789673,7.862499,23.544678,45.993164,2.14323,87.803711,4.430084,20.401482,62.382019,-4.685974,4.332268,75.496429,-2.118469,12.284279,82.682861,-0.471832,16.67971,1
507,'2018/04/20 11:26:48:219',2,-2.161957,59.620911,4.853638,-11.552826,3.497253,-13.863186,-33.895477,30.519714,-5.186523,-24.074585,48.969055,1.050205,-99.916473,11.053284,22.608177,-54.252197,4.139221,4.225044,-78.699677,4.70636,13.636169,-91.554321,7.459595,18.921974,-2.485107,48.611084,-1.914566,-16.61615,-1.050049,5.443108,-18.523529,42.208923,7.942535,-8.754242,53.518433,2.1618,26.473145,40.87262,-1.949265,24.03717,-4.903076,5.17358,20.345428,34.789673,7.862499,23.544678,45.993164,2.14323,87.803711,4.430084,20.401482,62.382019,-4.685974,4.332268,75.496429,-2.118469,12.284279,82.682861,-0.471832,16.67971,1
